RowNumber,CustomerId,Surname,Gender,Age,Balance,EstimatedSalary,ProductName,ProductType,DownLimit
4208,15732774,Marchesi,Male,37,112291.34,153157.97,Zhong Xin Debenture C,Debenture,89000
9333,15638882,Cardell,Female,62,148214.36,48571.14,Guang Da Currency Fund B,Currency Fund,16500
9333,15638882,Cardell,Female,62,148214.36,48571.14,Jian She Accidental Insurance B,Accidental Insurance,39000
9333,15638882,Cardell,Female,62,148214.36,48571.14,Gong Shang Stock Fund A,Stock Fund,59000
9333,15638882,Cardell,Female,62,148214.36,48571.14,Xing Ye Debenture A,Debenture,80000
4265,15761294,Manna,Female,56,137464.04,130846.79,Zhao Shang Currency Fund C,Currency Fund,20000
4265,15761294,Manna,Female,56,137464.04,130846.79,Jian She Accidental Insurance B,Accidental Insurance,39000
4265,15761294,Manna,Female,56,137464.04,130846.79,Nong Ye Stock Fund B,Stock Fund,64000
4265,15761294,Manna,Female,56,137464.04,130846.79,Xing Ye Debenture A,Debenture,80000
86,15805254,Ndukaku,Female,75,0,114675.75,Ping An Currency Fund A,Currency Fund,12000
9161,15753679,Mullawirraburka,Male,24,0,162809.2,Ping An Currency Fund A,Currency Fund,12000
9161,15753679,Mullawirraburka,Male,24,0,162809.2,Jian She Accidental Insurance B,Accidental Insurance,39000
6497,15789313,Ugorji,Female,44,96553.52,143952.24,Guang Da Currency Fund B,Currency Fund,16500
6497,15789313,Ugorji,Female,44,96553.52,143952.24,Jian She Accidental Insurance B,Accidental Insurance,39000
6497,15789313,Ugorji,Female,44,96553.52,143952.24,Gong Shang Stock Fund A,Stock Fund,59000
6497,15789313,Ugorji,Female,44,96553.52,143952.24,Chong Qing Debenture B,Debenture,84000
8260,15703199,Golibe,Male,38,96143.47,98994.92,Zhao Shang Currency Fund C,Currency Fund,20000
8260,15703199,Golibe,Male,38,96143.47,98994.92,Zhong Xin Medical Insurance B,Medical Insurance,39000
8260,15703199,Golibe,Male,38,96143.47,98994.92,Nong Ye Stock Fund B,Stock Fund,64000
8260,15703199,Golibe,Male,38,96143.47,98994.92,Xing Ye Debenture A,Debenture,80000
2,15647311,Hill,Female,41,83807.86,112542.58,Zhao Shang Currency Fund C,Currency Fund,20000
2,15647311,Hill,Female,41,83807.86,112542.58,Hua Xia Accidental Insurance A,Accidental Insurance,36000
2,15647311,Hill,Female,41,83807.86,112542.58,Nong Ye Stock Fund B,Stock Fund,64000
2,15647311,Hill,Female,41,83807.86,112542.58,Xing Ye Debenture A,Debenture,80000
9086,15579189,Mitchell,Female,42,0,120512.08,Ping An Currency Fund A,Currency Fund,12000
7885,15616530,Foran,Male,36,188455.19,47031.4,Guang Da Currency Fund B,Currency Fund,16500
7885,15616530,Foran,Male,36,188455.19,47031.4,Gong Shang Medical Insurance A,Medical Insurance,35000
7885,15616530,Foran,Male,36,188455.19,47031.4,Nong Ye Stock Fund B,Stock Fund,64000
7885,15616530,Foran,Male,36,188455.19,47031.4,Zhong Xin Debenture C,Debenture,89000
7653,15569394,Bailey,Male,24,148197.15,182775.08,Ping An Currency Fund A,Currency Fund,12000
7653,15569394,Bailey,Male,24,148197.15,182775.08,Ping An Medical Insurance C,Medical Insurance,44000
7653,15569394,Bailey,Male,24,148197.15,182775.08,Nong Ye Stock Fund B,Stock Fund,64000
7653,15569394,Bailey,Male,24,148197.15,182775.08,Zhong Xin Debenture C,Debenture,89000
4774,15709451,Gordon,Female,35,121952.75,142839.82,Zhao Shang Currency Fund C,Currency Fund,20000
4774,15709451,Gordon,Female,35,121952.75,142839.82,Nong Ye Accidental Insurance C,Accidental Insurance,42000
4774,15709451,Gordon,Female,35,121952.75,142839.82,Gong Shang Stock Fund A,Stock Fund,59000
4774,15709451,Gordon,Female,35,121952.75,142839.82,Chong Qing Debenture B,Debenture,84000
4324,15579566,Li Fonti,Female,43,120867.18,18761.92,Ping An Currency Fund A,Currency Fund,12000
4628,15715744,Schiavone,Male,39,0,119348.28,Ping An Currency Fund A,Currency Fund,12000
1147,15575581,Dickson,Female,30,131344.52,54776.64,Guang Da Currency Fund B,Currency Fund,16500
1147,15575581,Dickson,Female,30,131344.52,54776.64,Hua Xia Accidental Insurance A,Accidental Insurance,36000
1147,15575581,Dickson,Female,30,131344.52,54776.64,Gong Shang Stock Fund A,Stock Fund,59000
8699,15709135,Pirozzi,Male,30,101231.77,156529.44,Zhao Shang Currency Fund C,Currency Fund,20000
8699,15709135,Pirozzi,Male,30,101231.77,156529.44,Gong Shang Medical Insurance A,Medical Insurance,35000
8699,15709135,Pirozzi,Male,30,101231.77,156529.44,Guang Da Stock Fund C,Stock Fund,70000
8699,15709135,Pirozzi,Male,30,101231.77,156529.44,Zhong Xin Debenture C,Debenture,89000
9603,15603135,Boni,Female,59,95727.05,97939.4,Guang Da Currency Fund B,Currency Fund,16500
9603,15603135,Boni,Female,59,95727.05,97939.4,Jian She Accidental Insurance B,Accidental Insurance,39000
9603,15603135,Boni,Female,59,95727.05,97939.4,Gong Shang Stock Fund A,Stock Fund,59000
9603,15603135,Boni,Female,59,95727.05,97939.4,Xing Ye Debenture A,Debenture,80000
7364,15666012,Rippey,Male,40,102833.46,38829.11,Ping An Currency Fund A,Currency Fund,12000
6106,15605134,Bond,Female,34,131244.65,183229.02,Guang Da Currency Fund B,Currency Fund,16500
6106,15605134,Bond,Female,34,131244.65,183229.02,Zhong Xin Medical Insurance B,Medical Insurance,39000
6106,15605134,Bond,Female,34,131244.65,183229.02,Guang Da Stock Fund C,Stock Fund,70000
6106,15605134,Bond,Female,34,131244.65,183229.02,Xing Ye Debenture A,Debenture,80000
6354,15676353,Etheridge,Male,35,114212.6,74322.85,Guang Da Currency Fund B,Currency Fund,16500
6354,15676353,Etheridge,Male,35,114212.6,74322.85,Jian She Accidental Insurance B,Accidental Insurance,39000
6354,15676353,Etheridge,Male,35,114212.6,74322.85,Gong Shang Stock Fund A,Stock Fund,59000
6354,15676353,Etheridge,Male,35,114212.6,74322.85,Xing Ye Debenture A,Debenture,80000
4004,15626141,Fedorov,Female,26,151510.17,19921.72,Ping An Currency Fund A,Currency Fund,12000
4004,15626141,Fedorov,Female,26,151510.17,19921.72,Gong Shang Medical Insurance A,Medical Insurance,35000
9408,15652835,Liang,Female,27,121580.42,134720.51,Ping An Currency Fund A,Currency Fund,12000
9408,15652835,Liang,Female,27,121580.42,134720.51,Zhong Xin Medical Insurance B,Medical Insurance,39000
9408,15652835,Liang,Female,27,121580.42,134720.51,Guang Da Stock Fund C,Stock Fund,70000
9408,15652835,Liang,Female,27,121580.42,134720.51,Xing Ye Debenture A,Debenture,80000
5045,15789498,Miller,Male,30,111099.79,140650.19,Zhao Shang Currency Fund C,Currency Fund,20000
5045,15789498,Miller,Male,30,111099.79,140650.19,Jian She Accidental Insurance B,Accidental Insurance,39000
5045,15789498,Miller,Male,30,111099.79,140650.19,Gong Shang Stock Fund A,Stock Fund,59000
5045,15789498,Miller,Male,30,111099.79,140650.19,Zhong Xin Debenture C,Debenture,89000
4174,15747808,Ni,Male,29,102540.61,189680.79,Ping An Currency Fund A,Currency Fund,12000
4174,15747808,Ni,Male,29,102540.61,189680.79,Gong Shang Medical Insurance A,Medical Insurance,35000
4174,15747808,Ni,Male,29,102540.61,189680.79,Nong Ye Stock Fund B,Stock Fund,64000
4174,15747808,Ni,Male,29,102540.61,189680.79,Xing Ye Debenture A,Debenture,80000
4165,15706170,Onyemere,Male,34,84055.43,37490.84,Ping An Currency Fund A,Currency Fund,12000
9490,15777907,Liang,Female,33,0,144413.92,Ping An Currency Fund A,Currency Fund,12000
4914,15733447,Gay,Female,51,124662.54,65390.46,Guang Da Currency Fund B,Currency Fund,16500
4914,15733447,Gay,Female,51,124662.54,65390.46,Zhong Xin Medical Insurance B,Medical Insurance,39000
4914,15733447,Gay,Female,51,124662.54,65390.46,Gong Shang Stock Fund A,Stock Fund,59000
4914,15733447,Gay,Female,51,124662.54,65390.46,Xing Ye Debenture A,Debenture,80000
1963,15692416,Aikenhead,Female,52,143542.36,141959.11,Guang Da Currency Fund B,Currency Fund,16500
1963,15692416,Aikenhead,Female,52,143542.36,141959.11,Gong Shang Medical Insurance A,Medical Insurance,35000
1963,15692416,Aikenhead,Female,52,143542.36,141959.11,Gong Shang Stock Fund A,Stock Fund,59000
1963,15692416,Aikenhead,Female,52,143542.36,141959.11,Xing Ye Debenture A,Debenture,80000
1785,15607691,Gibson,Male,36,174060.46,94925.62,Zhao Shang Currency Fund C,Currency Fund,20000
1785,15607691,Gibson,Male,36,174060.46,94925.62,Jian She Accidental Insurance B,Accidental Insurance,39000
1785,15607691,Gibson,Male,36,174060.46,94925.62,Gong Shang Stock Fund A,Stock Fund,59000
1785,15607691,Gibson,Male,36,174060.46,94925.62,Chong Qing Debenture B,Debenture,84000
301,15803976,Efremov,Female,31,0,160990.27,Guang Da Currency Fund B,Currency Fund,16500
301,15803976,Efremov,Female,31,0,160990.27,Gong Shang Medical Insurance A,Medical Insurance,35000
7667,15813192,Chukwuemeka,Male,25,0,109988.09,Ping An Currency Fund A,Currency Fund,12000
6846,15734085,Crocker,Male,24,117154.9,127744.02,Ping An Currency Fund A,Currency Fund,12000
6846,15734085,Crocker,Male,24,117154.9,127744.02,Jian She Accidental Insurance B,Accidental Insurance,39000
6846,15734085,Crocker,Male,24,117154.9,127744.02,Nong Ye Stock Fund B,Stock Fund,64000
6846,15734085,Crocker,Male,24,117154.9,127744.02,Zhong Xin Debenture C,Debenture,89000
3400,15633352,Okwukwe,Female,31,175443.75,113167.17,Ping An Currency Fund A,Currency Fund,12000
3400,15633352,Okwukwe,Female,31,175443.75,113167.17,Ping An Medical Insurance C,Medical Insurance,44000
3400,15633352,Okwukwe,Female,31,175443.75,113167.17,Guang Da Stock Fund C,Stock Fund,70000
3400,15633352,Okwukwe,Female,31,175443.75,113167.17,Xing Ye Debenture A,Debenture,80000
1201,15804602,Boyd,Male,30,99785.28,197238.03,Zhao Shang Currency Fund C,Currency Fund,20000
1201,15804602,Boyd,Male,30,99785.28,197238.03,Zhong Xin Medical Insurance B,Medical Insurance,39000
1201,15804602,Boyd,Male,30,99785.28,197238.03,Nong Ye Stock Fund B,Stock Fund,64000
1201,15804602,Boyd,Male,30,99785.28,197238.03,Zhong Xin Debenture C,Debenture,89000
8321,15602354,Ginikanwa,Male,33,109341.87,75632.78,Guang Da Currency Fund B,Currency Fund,16500
8321,15602354,Ginikanwa,Male,33,109341.87,75632.78,Hua Xia Accidental Insurance A,Accidental Insurance,36000
8321,15602354,Ginikanwa,Male,33,109341.87,75632.78,Gong Shang Stock Fund A,Stock Fund,59000
8321,15602354,Ginikanwa,Male,33,109341.87,75632.78,Xing Ye Debenture A,Debenture,80000
3581,15634359,Dyer,Female,41,98635.77,199970.74,Guang Da Currency Fund B,Currency Fund,16500
3581,15634359,Dyer,Female,41,98635.77,199970.74,Hua Xia Accidental Insurance A,Accidental Insurance,36000
3581,15634359,Dyer,Female,41,98635.77,199970.74,Gong Shang Stock Fund A,Stock Fund,59000
3581,15634359,Dyer,Female,41,98635.77,199970.74,Chong Qing Debenture B,Debenture,84000
7550,15785705,Thomson,Female,44,106731.58,137419.87,Ping An Currency Fund A,Currency Fund,12000
7550,15785705,Thomson,Female,44,106731.58,137419.87,Nong Ye Accidental Insurance C,Accidental Insurance,42000
7550,15785705,Thomson,Female,44,106731.58,137419.87,Gong Shang Stock Fund A,Stock Fund,59000
7550,15785705,Thomson,Female,44,106731.58,137419.87,Chong Qing Debenture B,Debenture,84000
7297,15607988,Garland,Female,37,155303.71,118716.63,Zhao Shang Currency Fund C,Currency Fund,20000
7297,15607988,Garland,Female,37,155303.71,118716.63,Zhong Xin Medical Insurance B,Medical Insurance,39000
7297,15607988,Garland,Female,37,155303.71,118716.63,Gong Shang Stock Fund A,Stock Fund,59000
7297,15607988,Garland,Female,37,155303.71,118716.63,Zhong Xin Debenture C,Debenture,89000
6944,15603741,MacDonnell,Male,40,128389.12,176091.31,Zhao Shang Currency Fund C,Currency Fund,20000
6944,15603741,MacDonnell,Male,40,128389.12,176091.31,Jian She Accidental Insurance B,Accidental Insurance,39000
6944,15603741,MacDonnell,Male,40,128389.12,176091.31,Nong Ye Stock Fund B,Stock Fund,64000
6944,15603741,MacDonnell,Male,40,128389.12,176091.31,Zhong Xin Debenture C,Debenture,89000
4876,15619616,Costa,Female,33,102017.25,128600.49,Ping An Currency Fund A,Currency Fund,12000
4876,15619616,Costa,Female,33,102017.25,128600.49,Gong Shang Medical Insurance A,Medical Insurance,35000
4876,15619616,Costa,Female,33,102017.25,128600.49,Nong Ye Stock Fund B,Stock Fund,64000
4876,15619616,Costa,Female,33,102017.25,128600.49,Zhong Xin Debenture C,Debenture,89000
3968,15786643,Tsao,Male,32,0,116052.92,Ping An Currency Fund A,Currency Fund,12000
1384,15696637,Sung,Female,23,151097.28,17163.75,Guang Da Currency Fund B,Currency Fund,16500
8107,15764892,Spinelli,Female,51,84474.62,190937.09,Ping An Currency Fund A,Currency Fund,12000
8107,15764892,Spinelli,Female,51,84474.62,190937.09,Ping An Medical Insurance C,Medical Insurance,44000
8107,15764892,Spinelli,Female,51,84474.62,190937.09,Gong Shang Stock Fund A,Stock Fund,59000
8107,15764892,Spinelli,Female,51,84474.62,190937.09,Zhong Xin Debenture C,Debenture,89000
433,15705521,Pisani,Female,33,101084.36,42749.85,Ping An Currency Fund A,Currency Fund,12000
6059,15684868,Cameron,Male,56,110993.79,134396.64,Guang Da Currency Fund B,Currency Fund,16500
6059,15684868,Cameron,Male,56,110993.79,134396.64,Ping An Medical Insurance C,Medical Insurance,44000
6059,15684868,Cameron,Male,56,110993.79,134396.64,Gong Shang Stock Fund A,Stock Fund,59000
6059,15684868,Cameron,Male,56,110993.79,134396.64,Xing Ye Debenture A,Debenture,80000
6272,15620756,Stokes,Male,49,202904.64,17298.72,Guang Da Currency Fund B,Currency Fund,16500
6272,15620756,Stokes,Male,49,202904.64,17298.72,Nong Ye Accidental Insurance C,Accidental Insurance,42000
6272,15620756,Stokes,Male,49,202904.64,17298.72,Nong Ye Stock Fund B,Stock Fund,64000
6272,15620756,Stokes,Male,49,202904.64,17298.72,Xing Ye Debenture A,Debenture,80000
7301,15788224,Sanderson,Male,45,123949.75,110881.56,Guang Da Currency Fund B,Currency Fund,16500
7301,15788224,Sanderson,Male,45,123949.75,110881.56,Gong Shang Medical Insurance A,Medical Insurance,35000
7301,15788224,Sanderson,Male,45,123949.75,110881.56,Gong Shang Stock Fund A,Stock Fund,59000
7301,15788224,Sanderson,Male,45,123949.75,110881.56,Chong Qing Debenture B,Debenture,84000
7821,15576131,Phillips,Male,40,0,147878.05,Ping An Currency Fund A,Currency Fund,12000
7821,15576131,Phillips,Male,40,0,147878.05,Gong Shang Medical Insurance A,Medical Insurance,35000
8038,15573045,Earl,Male,62,127738.75,85153,Guang Da Currency Fund B,Currency Fund,16500
8038,15573045,Earl,Male,62,127738.75,85153,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8038,15573045,Earl,Male,62,127738.75,85153,Nong Ye Stock Fund B,Stock Fund,64000
8038,15573045,Earl,Male,62,127738.75,85153,Xing Ye Debenture A,Debenture,80000
8789,15603247,Bruner,Female,35,146781.24,189307.7,Guang Da Currency Fund B,Currency Fund,16500
8789,15603247,Bruner,Female,35,146781.24,189307.7,Jian She Accidental Insurance B,Accidental Insurance,39000
8789,15603247,Bruner,Female,35,146781.24,189307.7,Gong Shang Stock Fund A,Stock Fund,59000
8789,15603247,Bruner,Female,35,146781.24,189307.7,Xing Ye Debenture A,Debenture,80000
3496,15787161,Pisani,Male,46,129269.27,163504.33,Guang Da Currency Fund B,Currency Fund,16500
3496,15787161,Pisani,Male,46,129269.27,163504.33,Hua Xia Accidental Insurance A,Accidental Insurance,36000
3496,15787161,Pisani,Male,46,129269.27,163504.33,Gong Shang Stock Fund A,Stock Fund,59000
3496,15787161,Pisani,Male,46,129269.27,163504.33,Xing Ye Debenture A,Debenture,80000
9706,15572374,Hopetoun,Male,36,0,108377.82,Ping An Currency Fund A,Currency Fund,12000
8780,15650322,Grigoryeva,Female,34,105588.66,74694.41,Ping An Currency Fund A,Currency Fund,12000
8780,15650322,Grigoryeva,Female,34,105588.66,74694.41,Hua Xia Accidental Insurance A,Accidental Insurance,36000
5401,15644788,Fyodorov,Female,30,0,189528.72,Zhao Shang Currency Fund C,Currency Fund,20000
5401,15644788,Fyodorov,Female,30,0,189528.72,Ping An Medical Insurance C,Medical Insurance,44000
5401,15644788,Fyodorov,Female,30,0,189528.72,Gong Shang Stock Fund A,Stock Fund,59000
5401,15644788,Fyodorov,Female,30,0,189528.72,Zhong Xin Debenture C,Debenture,89000
688,15579334,Watkins,Female,45,126674.81,124118.71,Ping An Currency Fund A,Currency Fund,12000
688,15579334,Watkins,Female,45,126674.81,124118.71,Ping An Medical Insurance C,Medical Insurance,44000
688,15579334,Watkins,Female,45,126674.81,124118.71,Gong Shang Stock Fund A,Stock Fund,59000
688,15579334,Watkins,Female,45,126674.81,124118.71,Zhong Xin Debenture C,Debenture,89000
8911,15744873,Wright,Female,48,143595.87,101314.65,Zhao Shang Currency Fund C,Currency Fund,20000
8911,15744873,Wright,Female,48,143595.87,101314.65,Hua Xia Accidental Insurance A,Accidental Insurance,36000
8911,15744873,Wright,Female,48,143595.87,101314.65,Gong Shang Stock Fund A,Stock Fund,59000
8911,15744873,Wright,Female,48,143595.87,101314.65,Chong Qing Debenture B,Debenture,84000
7256,15632503,Meng,Female,32,148326.09,191604.27,Ping An Currency Fund A,Currency Fund,12000
7256,15632503,Meng,Female,32,148326.09,191604.27,Jian She Accidental Insurance B,Accidental Insurance,39000
7256,15632503,Meng,Female,32,148326.09,191604.27,Gong Shang Stock Fund A,Stock Fund,59000
7256,15632503,Meng,Female,32,148326.09,191604.27,Zhong Xin Debenture C,Debenture,89000
9764,15643903,Yao,Male,27,154483.98,156394.74,Ping An Currency Fund A,Currency Fund,12000
9764,15643903,Yao,Male,27,154483.98,156394.74,Nong Ye Accidental Insurance C,Accidental Insurance,42000
9764,15643903,Yao,Male,27,154483.98,156394.74,Nong Ye Stock Fund B,Stock Fund,64000
9764,15643903,Yao,Male,27,154483.98,156394.74,Xing Ye Debenture A,Debenture,80000
210,15612087,Dike,Male,45,106376.85,158264.62,Guang Da Currency Fund B,Currency Fund,16500
210,15612087,Dike,Male,45,106376.85,158264.62,Zhong Xin Medical Insurance B,Medical Insurance,39000
210,15612087,Dike,Male,45,106376.85,158264.62,Nong Ye Stock Fund B,Stock Fund,64000
210,15612087,Dike,Male,45,106376.85,158264.62,Zhong Xin Debenture C,Debenture,89000
7517,15748649,Shen,Male,40,93183.19,73882.49,Ping An Currency Fund A,Currency Fund,12000
7517,15748649,Shen,Male,40,93183.19,73882.49,Gong Shang Medical Insurance A,Medical Insurance,35000
9854,15576615,Giordano,Male,37,145382.61,80408.59,Ping An Currency Fund A,Currency Fund,12000
9854,15576615,Giordano,Male,37,145382.61,80408.59,Nong Ye Accidental Insurance C,Accidental Insurance,42000
9854,15576615,Giordano,Male,37,145382.61,80408.59,Nong Ye Stock Fund B,Stock Fund,64000
9854,15576615,Giordano,Male,37,145382.61,80408.59,Xing Ye Debenture A,Debenture,80000
6363,15814750,Ricci,Male,34,0,180595.02,Zhao Shang Currency Fund C,Currency Fund,20000
6363,15814750,Ricci,Male,34,0,180595.02,Zhong Xin Medical Insurance B,Medical Insurance,39000
6363,15814750,Ricci,Male,34,0,180595.02,Nong Ye Stock Fund B,Stock Fund,64000
6363,15814750,Ricci,Male,34,0,180595.02,Chong Qing Debenture B,Debenture,84000
1751,15569410,Tang,Female,33,114430.18,153012.13,Ping An Currency Fund A,Currency Fund,12000
1751,15569410,Tang,Female,33,114430.18,153012.13,Jian She Accidental Insurance B,Accidental Insurance,39000
1751,15569410,Tang,Female,33,114430.18,153012.13,Nong Ye Stock Fund B,Stock Fund,64000
1751,15569410,Tang,Female,33,114430.18,153012.13,Chong Qing Debenture B,Debenture,84000
6061,15669253,Gibson,Male,39,157691.98,133600.89,Zhao Shang Currency Fund C,Currency Fund,20000
6061,15669253,Gibson,Male,39,157691.98,133600.89,Gong Shang Medical Insurance A,Medical Insurance,35000
6061,15669253,Gibson,Male,39,157691.98,133600.89,Guang Da Stock Fund C,Stock Fund,70000
6061,15669253,Gibson,Male,39,157691.98,133600.89,Xing Ye Debenture A,Debenture,80000
1951,15615456,Aleksandrova,Female,37,123806.28,81776.84,Ping An Currency Fund A,Currency Fund,12000
1951,15615456,Aleksandrova,Female,37,123806.28,81776.84,Jian She Accidental Insurance B,Accidental Insurance,39000
1951,15615456,Aleksandrova,Female,37,123806.28,81776.84,Gong Shang Stock Fund A,Stock Fund,59000
1951,15615456,Aleksandrova,Female,37,123806.28,81776.84,Xing Ye Debenture A,Debenture,80000
5897,15645136,O'Donnell,Male,30,128065.12,121525.48,Ping An Currency Fund A,Currency Fund,12000
5897,15645136,O'Donnell,Male,30,128065.12,121525.48,Hua Xia Accidental Insurance A,Accidental Insurance,36000
5897,15645136,O'Donnell,Male,30,128065.12,121525.48,Gong Shang Stock Fund A,Stock Fund,59000
5897,15645136,O'Donnell,Male,30,128065.12,121525.48,Xing Ye Debenture A,Debenture,80000
755,15685997,Azubuike,Female,39,166733.92,14279.44,Guang Da Currency Fund B,Currency Fund,16500
755,15685997,Azubuike,Female,39,166733.92,14279.44,Gong Shang Medical Insurance A,Medical Insurance,35000
8644,15813660,Forlonge,Male,40,160625.17,3554.63,Ping An Currency Fund A,Currency Fund,12000
5681,15803947,Teng,Female,30,161378.02,71926.28,Zhao Shang Currency Fund C,Currency Fund,20000
5681,15803947,Teng,Female,30,161378.02,71926.28,Hua Xia Accidental Insurance A,Accidental Insurance,36000
5681,15803947,Teng,Female,30,161378.02,71926.28,Guang Da Stock Fund C,Stock Fund,70000
5681,15803947,Teng,Female,30,161378.02,71926.28,Xing Ye Debenture A,Debenture,80000
8685,15783097,Lombardo,Male,27,111348.15,46422.46,Ping An Currency Fund A,Currency Fund,12000
1220,15812272,Ugonna,Male,44,124601.58,46998.13,Ping An Currency Fund A,Currency Fund,12000
1220,15812272,Ugonna,Male,44,124601.58,46998.13,Gong Shang Medical Insurance A,Medical Insurance,35000
4554,15763613,Barlow,Male,30,0,199464.08,Guang Da Currency Fund B,Currency Fund,16500
4554,15763613,Barlow,Male,30,0,199464.08,Jian She Accidental Insurance B,Accidental Insurance,39000
4554,15763613,Barlow,Male,30,0,199464.08,Guang Da Stock Fund C,Stock Fund,70000
4554,15763613,Barlow,Male,30,0,199464.08,Zhong Xin Debenture C,Debenture,89000
4083,15669301,Romani,Female,29,150358.97,62454.01,Zhao Shang Currency Fund C,Currency Fund,20000
4083,15669301,Romani,Female,29,150358.97,62454.01,Ping An Medical Insurance C,Medical Insurance,44000
4083,15669301,Romani,Female,29,150358.97,62454.01,Nong Ye Stock Fund B,Stock Fund,64000
4083,15669301,Romani,Female,29,150358.97,62454.01,Xing Ye Debenture A,Debenture,80000
9041,15653952,T'an,Female,38,135157.05,32919.42,Ping An Currency Fund A,Currency Fund,12000
9806,15704597,Trumbull,Male,33,174571.36,43943.09,Guang Da Currency Fund B,Currency Fund,16500
9806,15704597,Trumbull,Male,33,174571.36,43943.09,Gong Shang Medical Insurance A,Medical Insurance,35000
9806,15704597,Trumbull,Male,33,174571.36,43943.09,Nong Ye Stock Fund B,Stock Fund,64000
9806,15704597,Trumbull,Male,33,174571.36,43943.09,Zhong Xin Debenture C,Debenture,89000
8033,15755642,Bulgakov,Male,34,0,102908.63,Ping An Currency Fund A,Currency Fund,12000
5821,15717231,Yang,Male,37,98459.6,90821.66,Zhao Shang Currency Fund C,Currency Fund,20000
5821,15717231,Yang,Male,37,98459.6,90821.66,Jian She Accidental Insurance B,Accidental Insurance,39000
5821,15717231,Yang,Male,37,98459.6,90821.66,Gong Shang Stock Fund A,Stock Fund,59000
5821,15717231,Yang,Male,37,98459.6,90821.66,Xing Ye Debenture A,Debenture,80000
7726,15631756,Tuan,Female,35,147813.05,109029.72,Guang Da Currency Fund B,Currency Fund,16500
7726,15631756,Tuan,Female,35,147813.05,109029.72,Jian She Accidental Insurance B,Accidental Insurance,39000
7726,15631756,Tuan,Female,35,147813.05,109029.72,Gong Shang Stock Fund A,Stock Fund,59000
7726,15631756,Tuan,Female,35,147813.05,109029.72,Chong Qing Debenture B,Debenture,84000
5505,15625584,Martin,Male,32,120452.4,79602.86,Guang Da Currency Fund B,Currency Fund,16500
5505,15625584,Martin,Male,32,120452.4,79602.86,Jian She Accidental Insurance B,Accidental Insurance,39000
5505,15625584,Martin,Male,32,120452.4,79602.86,Gong Shang Stock Fund A,Stock Fund,59000
5505,15625584,Martin,Male,32,120452.4,79602.86,Chong Qing Debenture B,Debenture,84000
6406,15760749,Vinogradov,Male,41,126683.8,114775.53,Zhao Shang Currency Fund C,Currency Fund,20000
6406,15760749,Vinogradov,Male,41,126683.8,114775.53,Zhong Xin Medical Insurance B,Medical Insurance,39000
6406,15760749,Vinogradov,Male,41,126683.8,114775.53,Guang Da Stock Fund C,Stock Fund,70000
6406,15760749,Vinogradov,Male,41,126683.8,114775.53,Xing Ye Debenture A,Debenture,80000
7756,15680843,Sherrod,Male,34,0,184842.21,Zhao Shang Currency Fund C,Currency Fund,20000
7756,15680843,Sherrod,Male,34,0,184842.21,Hua Xia Accidental Insurance A,Accidental Insurance,36000
7756,15680843,Sherrod,Male,34,0,184842.21,Nong Ye Stock Fund B,Stock Fund,64000
7756,15680843,Sherrod,Male,34,0,184842.21,Xing Ye Debenture A,Debenture,80000
943,15804586,Lin,Female,46,0,157333.69,Guang Da Currency Fund B,Currency Fund,16500
943,15804586,Lin,Female,46,0,157333.69,Gong Shang Medical Insurance A,Medical Insurance,35000
4142,15790596,Moran,Male,39,141829.67,92748.16,Ping An Currency Fund A,Currency Fund,12000
4142,15790596,Moran,Male,39,141829.67,92748.16,Nong Ye Accidental Insurance C,Accidental Insurance,42000
4142,15790596,Moran,Male,39,141829.67,92748.16,Gong Shang Stock Fund A,Stock Fund,59000
4142,15790596,Moran,Male,39,141829.67,92748.16,Xing Ye Debenture A,Debenture,80000
7447,15636626,Morrison,Male,35,97560.16,53511.74,Ping An Currency Fund A,Currency Fund,12000
9708,15687431,Faria,Female,41,115171.71,37674.47,Ping An Currency Fund A,Currency Fund,12000
4952,15649793,Lovely,Male,20,0,187638.34,Zhao Shang Currency Fund C,Currency Fund,20000
4952,15649793,Lovely,Male,20,0,187638.34,Nong Ye Accidental Insurance C,Accidental Insurance,42000
4952,15649793,Lovely,Male,20,0,187638.34,Gong Shang Stock Fund A,Stock Fund,59000
4952,15649793,Lovely,Male,20,0,187638.34,Zhong Xin Debenture C,Debenture,89000
5811,15800688,Ch'en,Female,42,0,130404.53,Ping An Currency Fund A,Currency Fund,12000
6745,15611287,Chiu,Female,30,0,115611.97,Ping An Currency Fund A,Currency Fund,12000
5015,15773731,John,Female,35,0,100365.51,Ping An Currency Fund A,Currency Fund,12000
7879,15760456,Eberechukwu,Female,38,123711.73,171340.68,Guang Da Currency Fund B,Currency Fund,16500
7879,15760456,Eberechukwu,Female,38,123711.73,171340.68,Zhong Xin Medical Insurance B,Medical Insurance,39000
7879,15760456,Eberechukwu,Female,38,123711.73,171340.68,Nong Ye Stock Fund B,Stock Fund,64000
7879,15760456,Eberechukwu,Female,38,123711.73,171340.68,Zhong Xin Debenture C,Debenture,89000
3936,15648362,Kennedy,Male,45,108924.33,84300.4,Guang Da Currency Fund B,Currency Fund,16500
3936,15648362,Kennedy,Male,45,108924.33,84300.4,Hua Xia Accidental Insurance A,Accidental Insurance,36000
3936,15648362,Kennedy,Male,45,108924.33,84300.4,Gong Shang Stock Fund A,Stock Fund,59000
